student_id,school_id,age_at_enrollment,gender,resource_dilution_index,socioeconomic_status_index,commute_barrier_score,digital_equity_access_score,nutritional_support_access,gpa_trend,failed_subjects_count,strength_science_indicator,chronic_health_risk_score,health_related_absences,social_integration_score,cash_flow_volatility,academic_catchup_status,psychosocial_support_access,retention_risk_score,retained,dropout_reason
873,43,15,0,7,1,7.859349945745487,1,1,-0.4696789870681801,2,0,1,7,1,0.32,0,1,0.8673,1,
874,37,15,0,2,4,9.27591477167617,2,1,-0.6020869885203547,1,0,1,3,2,0.22808950332074712,0,0,0.9703,1,
875,1,13,1,3,4,4.316514163786637,1,1,0.5289113093181217,0,0,1,9,1,0.17058717950652752,0,0,0.9855,1,
876,15,16,0,2,2,12.855279772688153,0,1,0.5390350871505515,0,0,1,4,2,0.28292940701860747,0,0,0.9415,1,
877,31,15,1,9,2,12.579091249259392,0,1,-0.4309338793324518,1,0,1,5,2,0.29815784753141344,0,1,0.8857,1,
878,20,15,0,4,4,2.3198751425574695,0,1,1.2767924579604486,0,0,1,7,2,0.17334972134938775,0,,0.9875,1,
879,11,16,1,4,2,5.724338354008869,0,1,-2.4879997073952484,3,0,3,14,0,0.29548147770055466,0,0,0.6589,1,
880,20,14,0,6,3,3.1356114721915067,0,1,-1.6222692442020543,3,0,1,2,2,,0,0,0.9655,1,
881,21,13,0,3,5,0.6145103594041809,1,0,0.8025612425193868,0,0,1,4,1,0.18814475022854582,0,0,0.9903,1,
882,33,16,0,6,4,5.8147036416044555,1,1,-1.006021153749481,2,0,2,4,1,0.23619135656055265,0,1,0.9151,1,
883,27,14,0,10,3,6.691302011004669,2,1,-1.147141133941573,3,0,1,4,1,0.28977823604898434,0,0,0.9122,1,
884,23,17,0,9,4,6.921475204013199,1,0,-1.725664957409887,2,0,1,8,1,0.1759571588292629,0,,0.8745,0,academic_performance
885,29,14,0,4,1,9.830558471824304,2,1,-1.5547615948321236,1,0,3,17,1,0.2248797950292575,0,0,0.6928,1,
886,39,16,0,3,4,0.3314765910976967,1,0,-1.4511800205519247,4,0,3,16,0,0.22786336230977883,1,0,0.8536,1,
887,5,13,0,3,1,,0,1,-1.762202128406637,2,0,1,2,1,0.23900798029887171,0,0,0.9357,0,academic_performance
888,24,13,1,7,2,4.615226871502026,0,1,-1.8204761402184366,1,0,1,12,1,0.2412263211622822,0,0,0.7714,1,
889,36,17,0,4,3,1.9340439487217633,0,0,0.2374578003576319,0,1,2,11,1,0.23748937393909558,0,0,0.9556,1,
890,14,13,1,6,2,2.023019126307299,0,1,-2.9698993846403914,3,0,1,3,0,0.2982728456513323,0,1,0.8351,1,
891,41,13,1,6,4,7.333090153487777,0,1,-0.8782513329882671,0,0,2,13,0,0.26201167192360303,0,0,0.9131,0,health_related
892,10,14,1,3,3,13.692947296942064,1,1,-1.110836056636009,2,0,1,7,2,0.18868608704426312,0,0,0.8616,1,
893,2,13,0,4,5,3.696161009167362,1,0,0.07135652481526455,1,1,1,3,1,0.2354391630103821,0,0,0.9826,1,
894,36,14,1,9,2,,0,1,-2.204886268631309,4,0,3,13,0,0.22791389389596592,1,1,0.728,0,health_related
895,36,16,1,3,3,10.091671893612116,1,1,-2.406120411312624,5,0,1,6,1,0.23017229417177826,1,0,0.8504,1,
896,11,13,1,8,1,12.895234307005994,1,0,-2.393306514451526,4,0,2,19,1,0.2854360265191515,1,1,0.4953,1,
897,47,17,0,5,1,6.571576073297396,0,1,-1.41816860023523,3,0,1,5,0,0.24951459392006972,0,1,0.834,1,
898,29,17,1,7,3,1.3169506761060092,0,0,-0.9413226030996771,2,0,2,14,2,0.25962518408487983,0,1,0.8682,0,health_related
899,2,14,0,6,5,4.794066713302879,2,0,-0.9924195145045188,2,0,1,3,2,0.18989704996459073,0,0,0.9249,1,
900,29,14,1,2,2,,1,1,-0.7153593298272092,1,0,1,6,0,0.32,0,1,0.9172,1,
901,17,13,0,0,3,1.3201743585353358,0,1,-1.1676448234940202,1,0,2,5,1,0.25346505024726024,0,0,0.9579,1,
902,46,15,0,3,5,5.87508180940763,2,1,-1.476154414239766,1,1,1,7,2,0.16817770478104968,0,1,0.9867,1,
903,13,15,0,9,1,4.710674846291301,1,0,-1.4067900297866087,1,0,1,8,1,0.24865658466658014,0,0,0.7314,1,
904,5,13,1,6,4,18.865707679387317,0,1,-0.47169836224408124,3,0,1,5,1,0.2745624962958593,0,1,0.9038,1,
905,42,17,1,2,4,4.308180356785046,1,1,-1.4101528669142134,2,1,1,9,2,0.2551514044277006,0,0,0.9406,1,
906,10,14,0,4,3,9.93524184191316,1,1,-0.8990265071132337,1,0,1,8,2,0.25809417695629583,0,1,0.9543,1,
907,16,16,1,5,2,4.891770719833433,0,1,-1.4194379932456012,2,0,1,1,0,0.28700960753515864,0,0,0.8621,1,
908,32,15,0,2,4,1.1885787790506606,,1,-0.5434335516949798,2,0,1,4,0,,0,0,0.9681,1,
909,16,16,0,2,5,3.208067757953161,2,0,0.585140294771223,1,1,1,6,2,0.16185496875278127,0,0,0.9906,1,
910,16,15,0,4,2,3.519085547034807,0,1,0.1208932471044879,1,0,1,8,2,0.2612407940745798,0,0,0.9485,1,
911,24,17,0,7,2,9.158523914254612,1,1,-0.8529723806516727,2,0,1,3,0,0.32,0,0,0.8919,1,
912,7,13,1,4,4,6.931745491407368,0,1,-3.077838916632561,5,0,1,5,0,0.24104123045559328,1,0,0.6979,1,
913,26,16,1,6,3,7.604833376553991,1,1,0.2372621457186988,0,0,1,1,1,0.2566466880972525,0,1,0.9655,1,
914,43,16,0,2,1,5.693062512894784,0,1,-1.064928033488978,2,0,1,5,0,0.31269507073539643,0,,0.8305,0,financial_instability
915,47,16,0,6,4,7.815281797358616,0,0,0.841553909723306,1,0,1,6,1,0.20980980530047857,0,0,0.9461,1,
916,35,17,1,6,3,2.1375286897272283,0,0,-0.08132446651921454,3,1,2,4,1,,0,0,0.9498,1,
917,28,17,0,5,2,,0,1,-0.7788936248149054,1,0,1,2,0,0.2034577507411403,0,0,0.8966,0,psychosocial
918,11,14,0,5,2,5.302876413463615,1,1,-1.9327410056975483,4,0,1,3,0,0.3001766196139114,1,0,0.8718,1,
919,42,14,0,4,3,10.292190755193301,0,0,-1.0437944688640783,2,0,2,8,1,0.21217656244601002,0,0,0.8884,1,
920,5,14,0,2,2,11.81204014142018,0,1,-1.4088422214863119,3,1,2,10,0,0.3140256917909479,0,0,0.8848,1,
921,34,13,1,3,3,3.999409243948019,1,1,-0.9781273747932842,2,0,1,6,2,0.22913104754039054,0,0,0.9721,1,
922,40,16,1,5,1,7.890883830238349,0,1,-2.0092554909425235,3,0,1,6,1,0.2913810292748774,0,0,0.7087,1,
923,22,17,1,6,2,20.0,1,1,-2.1706392819555536,2,0,1,3,1,0.22860002947957414,0,0,0.6422,1,
924,27,15,0,5,4,0.4160334909491345,2,1,0.08511566033162049,0,1,2,5,1,0.18547284939666447,0,0,0.9905,1,
925,39,17,1,6,1,17.581285382651046,0,1,-1.3768684486872933,2,0,1,3,1,0.23161905016366707,0,0,0.5738,0,commute_distance
926,44,13,1,7,3,5.450666642982111,2,1,-1.886920145693471,2,0,1,2,1,0.23985436307291805,0,0,0.9704,1,
927,2,16,1,3,3,2.5761176098335103,2,0,-2.388608776734751,2,0,1,2,0,0.18436559259052646,0,0,0.9492,1,
928,25,13,0,6,4,1.7037399206155008,0,1,-1.4610965191458225,3,0,1,7,1,0.27888496838069166,0,,0.9397,0,academic_performance
929,20,16,0,9,1,5.207866615086964,0,1,-0.3794056522155007,0,0,1,5,2,0.29685225541820615,0,0,0.967,1,
930,11,17,1,3,4,,1,1,-0.5430339809098612,2,0,1,4,3,0.17977225810096634,0,0,0.9638,1,
931,41,14,0,3,2,1.9575392567921839,1,1,-1.9663763104242766,4,0,1,5,1,0.25009067068811175,1,,0.9002,0,academic_performance
932,7,16,0,2,1,4.224951362259721,0,1,-0.8153326787735907,2,0,1,7,1,0.31568386195223763,0,0,0.9003,1,
933,16,16,0,10,1,12.920259362327421,,1,-2.7634999545564494,2,1,1,8,2,0.22085727396106905,0,0,0.534,0,other
934,20,15,0,6,3,2.2634037656053914,2,0,0.2766172277747028,0,0,1,9,1,0.249688398496622,0,1,0.9829,1,
935,11,15,0,5,3,11.269615744717031,0,1,-0.1419271891263099,0,0,1,10,2,0.19449963861776387,0,1,0.9572,1,
936,33,13,0,3,3,,0,1,-0.7412440005164566,1,0,2,11,1,0.23508610315912265,0,0,0.9019,1,
937,31,16,1,8,5,4.057692445580443,1,0,0.19948800254451246,1,0,1,8,1,0.2020112763376642,0,1,0.982,1,
938,1,17,1,4,2,14.822850202104025,1,1,-2.5940012487218995,3,0,2,11,0,0.32,0,0,0.5961,1,
939,8,14,0,4,1,5.128933783377092,1,1,-3.9843548415690533,7,0,1,2,1,0.2713262548579369,1,0,0.6297,1,
940,19,14,0,7,2,20.0,1,1,0.5949346177734735,0,1,2,10,0,0.20932545821709833,0,0,0.8842,1,
941,42,13,1,8,1,9.9453250510171,0,1,-1.7241165804962708,2,1,1,4,1,0.29051178038956815,0,1,0.88,1,
942,19,14,1,3,4,6.435137872131614,0,1,0.8827072547819463,1,0,2,15,1,0.2671179395493128,0,0,0.9742,1,
943,20,16,0,7,4,8.643538659855238,0,1,-1.6358004634717764,2,0,1,2,1,0.2300501447859131,0,1,0.9547,1,
944,32,16,0,4,2,5.293036490409198,,1,-1.1024863412501251,1,0,1,7,2,0.2841293736951176,0,0,0.9032,1,
945,38,17,1,2,2,1.7403108875178064,0,1,-1.4422117142295359,3,0,1,6,0,0.29162302919357597,0,,0.966,1,
946,10,17,0,4,2,0.7256889217418281,1,1,-2.63007419090465,5,0,1,10,1,0.32,1,,0.8654,1,
947,32,15,0,4,3,0.48437650055613773,2,1,-3.2193933025624437,5,0,1,9,1,0.2990018583591539,1,1,0.9145,1,
948,42,13,0,4,1,20.0,1,1,-1.3867302493202147,1,0,2,5,2,0.2483905789882545,0,0,0.7811,1,
949,42,13,1,5,3,9.063199736682162,1,0,0.6283076446989386,0,0,3,14,0,0.2862127591392859,0,0,0.9514,1,
950,16,15,1,3,1,20.0,0,1,-2.241634210023408,1,1,1,5,0,0.2830632317981637,0,0,0.4277,0,commute_distance
951,37,16,0,3,4,9.914745442672968,1,0,-0.1197606535673906,1,0,1,2,1,0.27250382015763586,0,0,0.9139,1,
952,39,14,0,3,3,1.6857240505930318,0,1,-0.5941745219858239,2,0,1,6,2,0.18510579675976918,0,0,0.97,1,
953,8,15,0,3,2,20.0,0,1,-3.8143187722197807,4,0,2,5,2,0.2306521069560424,1,0,0.3503,0,academic_performance
954,39,17,1,2,3,6.408428008395745,0,1,-0.3924526557928082,1,0,3,13,1,0.29918599142819324,0,0,0.936,1,
955,44,16,1,4,2,9.86506321571261,0,1,-0.7423585341358062,2,1,1,6,1,0.28488995141921425,0,0,0.9472,1,
956,42,14,1,1,4,10.805371318769918,2,0,-2.087593613702983,3,0,2,11,2,0.21285237467824847,0,0,0.8997,1,
957,41,17,0,3,1,,2,1,-0.6792303068033144,0,1,2,11,2,0.2722601007150821,0,0,0.9345,1,
958,13,14,1,4,2,6.328441208507576,,1,-2.204894172548305,2,0,1,3,0,0.24944145068652102,0,0,0.8893,1,
959,24,13,0,8,2,5.130738971340495,1,1,-2.207898336166368,2,0,3,18,0,0.298652959777636,0,0,0.6773,1,
960,40,16,0,7,1,11.552077090207844,1,1,-2.1469122175389903,3,0,1,5,0,0.31191111914423686,0,1,0.6757,1,
961,5,16,0,7,3,4.824499000811163,0,0,-0.4063781766221379,1,1,3,14,1,0.2650146937893305,0,0,0.9619,1,
962,11,17,0,4,1,1.8791693447074147,0,0,-2.844707607615665,3,1,1,8,0,0.23234035470105177,0,,0.8135,1,
963,10,13,1,5,3,3.6104419093570144,2,0,-0.7216163496780755,0,1,1,4,0,0.24699970423026535,0,0,0.9714,1,
964,19,16,0,7,4,3.883904995662211,2,1,-0.8124194703526122,2,0,1,8,1,0.23649472372453811,0,,0.965,1,
965,6,17,1,6,2,2.6053084203383734,0,1,-1.9303461801018893,4,0,1,3,1,0.2872566024214848,1,1,0.8092,0,academic_performance
966,9,15,1,9,2,5.691574227666679,1,1,-2.659549783913376,2,0,1,4,1,0.3067278376395113,0,1,0.9193,1,
967,47,17,0,8,2,6.899177529837971,0,1,-0.6313313787386707,1,0,3,23,1,0.3014936058914194,0,0,0.7359,1,
968,23,13,0,5,2,4.765468192553827,0,1,-1.9293548665912361,3,0,1,4,2,0.3080184993754763,0,0,0.8859,0,financial_instability
969,39,13,1,2,2,1.4230164430436762,,1,-1.8745913015083282,3,0,1,9,0,0.27008304294431895,0,1,0.9487,1,
970,4,14,0,6,3,,2,1,-0.4394128397927494,1,0,1,3,2,0.2067041653666979,0,0,0.9781,1,
971,3,17,1,4,2,,2,1,0.4051542347752034,0,0,3,18,0,0.22842758764819715,0,1,0.9334,1,
972,45,16,0,8,3,0.42070390994165774,1,1,-1.060750568000899,3,0,1,9,0,0.2311673609732139,0,,0.9097,1,
973,46,16,0,4,2,10.616294829922127,0,1,-1.2577020893134017,3,1,2,13,0,0.21254980774691004,0,1,0.7346,1,
974,1,13,0,5,4,0.9230174155838671,1,0,-0.22884679859457727,1,0,1,6,2,0.20237908196954693,0,1,0.9829,1,
975,12,17,1,4,5,3.395360379231537,,1,-1.1948002944421137,2,1,1,6,2,0.1946330222545601,0,0,0.9745,1,
976,24,17,1,2,4,5.5026059271474494,0,1,-0.39693600966151277,0,0,1,4,1,0.23034769302367086,0,0,0.9572,1,
977,31,14,1,1,2,9.090236485773202,0,1,-1.4800274595028322,3,0,1,5,3,0.24274568305039435,0,1,0.917,1,
978,40,17,1,2,3,14.205028706071593,1,0,-0.6680176736777507,2,0,1,7,1,0.2655542490096334,0,0,0.8945,1,
979,1,14,0,7,4,3.7902830324299623,0,1,1.2658368971799754,0,1,2,9,0,,0,0,0.9835,1,
980,7,16,0,2,2,20.0,0,0,-1.5749332405654641,2,0,2,10,2,0.2659343419030196,0,0,0.6875,1,
981,2,15,0,2,3,10.416367934976503,0,1,-0.8351045637535486,2,0,1,1,1,0.23606588908036163,0,0,0.8919,1,
982,29,14,1,5,1,10.904309667895166,2,1,-2.5654547478713585,2,0,1,9,0,0.2610817427527816,0,1,0.7475,1,
983,26,14,0,6,2,4.968962105742385,0,1,0.3800179901401478,0,0,1,11,0,0.2145757372361369,0,0,0.9682,1,
984,25,17,0,10,2,7.394308018013916,0,1,-0.9555410189260469,2,0,1,4,1,0.3193516399569723,0,0,0.816,1,
985,10,17,0,6,2,5.265264376484119,0,1,-1.74184593112514,2,0,1,3,1,0.32,0,1,0.8349,1,
986,36,16,1,3,1,11.09945317801167,0,0,-2.373465271541371,4,0,1,2,0,0.32,1,1,0.6213,0,academic_performance
987,43,14,1,9,1,,2,1,-1.5146995536424068,3,0,1,5,1,0.26761177394432983,0,1,0.8779,1,
988,33,16,1,6,1,3.524904503280709,0,1,-0.630779488810996,2,0,1,10,0,,0,0,0.5662,0,household_pressure
989,47,17,0,6,1,2.9023769755605695,0,1,-1.068715222103019,1,0,1,1,0,0.22712203274979065,0,0,0.9255,1,
990,39,13,0,5,1,2.38642102351037,0,1,-2.508121284464028,3,1,1,4,1,0.32,0,0,0.7947,0,financial_instability
991,4,16,1,8,5,3.152657667202634,2,0,-0.04532303823842745,1,0,1,3,1,0.16786399127386653,0,,0.9771,1,
992,38,16,0,6,1,1.887822801012398,0,1,-1.1205248355477737,1,0,1,2,1,0.304500001700641,0,0,0.9748,1,
993,30,15,1,8,2,4.49601837570138,0,0,0.9308522775340389,1,0,2,8,1,0.21254138462112313,0,0,0.9229,1,
994,28,17,0,3,5,8.217833576563953,2,0,-0.4730630233125468,2,0,1,1,1,,0,0,0.936,1,
995,10,16,1,5,2,1.3860779973560793,1,0,-2.1133552334488646,3,0,1,5,0,0.21413287167651363,0,0,0.7102,0,academic_performance
996,17,14,0,0,4,1.473804776285757,1,1,-1.0427810437991631,3,0,1,1,0,0.2731424095747793,0,0,0.9699,1,
997,17,16,1,5,2,8.53658588824218,0,1,-1.2607210041355974,1,0,1,10,1,0.22268892378483296,0,,0.8104,0,commute_distance
998,6,14,0,5,5,4.55388286831562,2,0,1.236628925509556,0,0,2,12,1,0.23821038370522685,0,,0.9747,1,
999,16,14,0,8,2,6.734248705675758,2,1,-2.144729048936079,3,0,1,5,1,0.32,0,0,0.8156,1,
1000,8,15,1,5,3,9.292660689650118,1,0,-0.41405099446381927,1,0,1,5,0,0.23800871946693458,0,0,0.9449,1,
