student_id,school_id,age_at_enrollment,gender,resource_dilution_index,socioeconomic_status_index,commute_barrier_score,digital_equity_access_score,nutritional_support_access,gpa_trend,failed_subjects_count,strength_science_indicator,chronic_health_risk_score,health_related_absences,social_integration_score,cash_flow_volatility,academic_catchup_status,psychosocial_support_access,retention_risk_score,retained
876,19,15,0,7,2,1.160256333360719,0,1,-0.5599565700068518,2,0,1,10,0,0.26500836478275624,0,1,0.8531,1
877,10,13,1,3,3,2.332075754982087,1,1,-0.6860866365373981,2,1,1,4,2,0.27442412132021654,0,0,0.8913,1
878,19,16,1,5,3,6.406142098796019,0,1,-2.581937479522273,6,0,1,7,0,0.28532208109897295,1,1,0.4743,0
879,3,17,0,6,1,8.016572869301564,0,1,-1.0681918241462627,4,0,1,5,1,0.2636910173159145,1,0,0.5929,1
880,8,17,0,3,4,15.244003867163618,2,1,0.6304347322022397,0,1,2,10,1,0.1747022711021262,0,1,0.9322,1
881,1,17,1,3,5,3.1254811806623723,1,0,-0.17081164315066266,1,0,2,10,0,0.18949752361644426,0,0,0.928,1
882,1,15,1,7,1,3.4764040580459583,0,1,-3.0876597625443862,3,0,1,8,0,0.2580466340603154,0,0,0.4478,1
883,20,15,1,4,1,3.482234540629324,0,1,-1.35949096169032,2,0,1,9,1,0.32,0,1,0.8129,1
884,6,13,0,5,1,20.0,1,1,-1.8083257530462218,2,0,1,6,1,0.32,0,0,0.2121,0
885,3,14,1,7,1,3.858933778041318,0,0,-1.897797533521366,3,0,1,8,0,0.27321920480437367,0,0,0.5066,1
886,1,13,1,5,3,11.797325110600756,1,1,-1.9551636796413212,1,0,2,10,0,0.1813527626013661,0,1,0.5938,0
887,2,17,1,3,2,3.065324096386271,0,1,-1.946380541389419,2,0,1,5,0,0.23594852750517048,0,0,0.6977,1
888,11,13,1,4,2,8.747377478917954,2,1,-0.2539263536622064,1,0,1,3,2,0.2426515998434609,0,0,0.8551,1
889,5,17,1,5,3,4.089862215931249,0,1,-2.8440810562813184,4,0,1,7,1,0.23016405943645127,1,0,0.4251,1
890,11,15,0,1,3,2.8304058830734333,0,1,-1.508151644005995,3,0,2,8,1,0.21287504886309547,0,1,0.927,1
891,5,13,0,7,2,7.420457935959688,1,1,-0.13966203465535865,1,1,1,2,1,0.27405664605596547,0,0,0.7382,1
892,19,17,0,7,4,10.5026482793015,0,0,1.342337032649048,1,1,1,7,1,0.1994165725539983,0,1,0.937,1
893,12,17,1,2,3,13.468929180026375,1,0,0.7371445642359348,0,0,1,6,0,0.26900772094962067,0,0,0.8837,1
894,5,17,1,5,1,2.0222904988355417,2,1,-1.3135370026673647,2,0,1,2,2,0.30573930381201886,0,0,0.7622,0
895,19,15,1,6,4,11.70890037086899,2,1,-0.7528236638836778,1,0,1,3,2,0.17402458734205367,0,0,0.9037,1
896,12,13,0,2,4,4.027222731762825,0,0,-0.09828470396725153,0,0,1,6,1,0.25569869242545895,0,0,0.9194,1
897,4,14,1,1,1,7.423353686123721,0,0,-0.3099229090065667,1,1,1,8,0,0.2842674230078184,0,0,0.8296,1
898,15,17,1,3,2,4.2457811512934045,1,1,-1.5100976799317454,2,0,1,4,2,0.24501553728189784,0,0,0.9115,1
899,19,13,1,6,1,16.264102068320366,0,1,-1.8456957498067519,2,0,1,6,0,0.2705491270416738,0,0,0.337,1
900,20,17,0,5,4,20.0,1,1,-0.8272758409325256,1,0,1,4,1,0.22926161062572964,0,0,0.7887,0
901,16,16,1,7,2,11.896107840360997,2,0,-1.3213143564326628,2,0,1,3,1,0.2501896885780903,0,1,0.7272,1
902,4,14,0,4,1,0.24510098317618115,0,1,-3.3674910349437535,4,0,1,3,1,0.32,1,0,0.442,0
903,13,17,1,6,1,2.9840121816261025,0,1,-2.8149357276622418,3,0,2,13,0,0.2817397456760067,0,1,0.6332,1
904,13,13,1,4,4,2.3604786543118266,0,0,-2.157796224775151,3,0,3,13,0,0.19370413796795377,0,0,0.7849,1
905,3,15,1,4,1,6.0360739724681425,0,1,-1.319094980836772,2,0,2,7,0,0.2559313326965299,0,0,0.6958,0
906,6,16,0,8,4,2.844383653256662,2,0,0.28413875198857796,0,0,2,10,3,0.2787249159821555,0,1,0.9462,1
907,4,14,0,7,4,5.320195443380668,2,1,-0.905480135503751,3,0,3,9,2,0.2686786684724296,0,0,0.8595,1
908,5,16,0,2,3,6.426390582073466,1,1,-0.5668474298932333,1,1,2,8,0,0.2688400923274882,0,0,0.7901,1
909,14,15,0,7,2,7.83490745193643,0,1,-1.0314569510619895,2,0,2,7,1,0.3073850529670894,0,1,0.6083,0
910,12,14,1,6,3,6.452145238517282,2,1,-0.2732984734315718,1,0,1,6,0,0.276110323995437,0,0,0.8589,1
911,6,13,0,7,1,8.195779835962888,0,1,-0.04988004078188246,0,1,1,4,1,0.32,0,0,0.7489,1
912,7,16,0,10,2,11.847218041502671,2,1,-1.2232054203086369,1,0,1,6,0,0.2157676445565443,0,0,0.5837,1
913,7,14,1,11,4,8.891410819462545,1,0,0.1931171939702223,0,0,2,6,0,0.17428180386024342,0,0,0.8075,1
914,4,16,1,6,3,5.573761467235762,2,1,-0.2256317280243536,0,0,1,5,1,0.3054219221420137,0,1,0.9289,1
915,13,14,1,4,3,8.159704306432285,0,1,-1.6968268907052864,3,0,1,7,1,0.2079283663022114,0,0,0.9049,1
916,18,14,0,2,1,7.683453634064998,0,1,-2.255867458946658,2,0,1,4,1,0.2764874102177734,0,1,0.8048,1
917,1,17,1,5,5,2.968783061023783,1,0,0.48261577763362373,0,0,2,7,1,0.1998041093293999,0,0,0.9347,1
918,4,13,0,2,4,10.254015610669704,0,1,-0.029855848221205072,0,0,3,12,2,0.23382121795367977,0,0,0.9052,1
919,9,17,1,10,2,5.4146130638040955,1,1,-2.2396671303204903,3,0,1,6,1,0.28855522969882175,0,1,0.6264,1
920,2,15,1,7,2,3.483855308642679,2,0,-3.191713905915115,6,0,3,18,0,0.28575373067508225,1,1,0.3267,0
921,1,14,1,4,3,5.044890389076648,1,1,-0.3299987842048018,1,1,1,2,0,0.2709625826285852,0,0,0.9221,1
922,6,17,0,3,1,20.0,0,1,-1.9402968239704566,1,0,1,7,2,0.3092759405389227,0,1,0.2504,0
923,3,17,1,6,1,3.244424027626328,0,1,-3.7629898043915655,5,0,3,16,0,0.2813096512949774,1,0,0.2749,0
924,16,15,0,7,2,7.0373846545742635,0,1,-0.35966908714421464,2,0,1,5,1,0.23248033298313747,0,0,0.6963,1
925,12,15,1,5,3,5.055568182794694,0,0,-1.2437490009018841,3,0,1,5,2,0.20550118986376611,0,0,0.7418,0
926,2,17,1,3,1,17.22844714030488,2,1,-0.8924192314312949,1,0,1,4,2,0.32,0,0,0.5141,1
927,11,17,1,2,3,3.459528702858486,2,1,1.0967794956049035,1,0,1,4,2,0.209069476345043,0,1,0.979,1
928,8,15,0,4,4,5.7785238603099,1,0,-0.9463654492654481,0,1,1,3,3,0.2563521671886662,0,0,0.9562,1
929,19,17,0,1,4,3.4722181776452166,0,0,-0.0076099213727278125,1,0,1,6,1,0.2399029605791346,0,1,0.9371,1
930,8,15,1,5,1,14.471989842215015,0,1,-2.116710851371039,1,0,1,5,1,0.2202497788375003,0,0,0.6805,1
931,12,15,0,3,4,4.667384116225438,1,1,-0.3731270071027223,1,0,1,8,1,0.21307403320860102,0,0,0.9063,1
932,9,14,1,7,1,7.206627298163074,1,1,-0.7372608528211693,1,0,2,10,0,0.32,0,0,0.5795,1
933,12,14,1,5,3,19.80017665596222,0,0,-1.1812805810939444,0,1,1,7,1,0.2086953117817157,0,1,0.6693,1
934,17,17,0,3,1,6.779027166391534,1,1,-1.5438714705401873,2,0,1,5,1,0.3009129598502434,0,1,0.7489,1
935,19,13,0,4,3,10.867227907729008,0,1,0.2403926261686302,0,0,1,5,0,0.26599829591423785,0,1,0.9271,1
936,7,16,1,4,4,7.642289523215966,2,1,-1.2166134758778573,0,0,1,5,2,0.23171112056151774,0,0,0.9225,1
937,20,14,1,6,1,10.857499865975498,0,0,-1.1754642587979782,1,1,1,11,0,0.27388792874068857,0,0,0.5745,0
938,8,13,1,8,5,2.687429075817413,1,1,-0.37757354639352403,2,1,1,5,3,0.1936183159146135,0,0,0.9435,1
939,11,14,1,4,1,3.7287331170747122,0,1,-2.1204298180139958,4,0,3,15,0,0.2517671949535928,1,0,0.4699,0
940,13,14,0,2,4,15.453326048078093,0,1,-0.6611908536430087,1,1,3,13,2,0.17087379679821807,0,0,0.8431,1
941,19,13,1,7,1,20.0,1,1,-1.8466772224956984,3,0,1,3,1,0.29141209159479947,0,0,0.1972,0
942,16,14,0,2,4,6.778826053672992,1,0,-1.849278727810163,4,0,1,8,2,0.1864119725224114,1,0,0.7318,0
943,19,15,1,4,5,1.7162407886061317,2,0,1.313372956618617,0,0,1,3,1,0.18744603556513778,0,1,0.9841,1
944,4,16,0,8,2,5.418877332155716,1,0,-0.9542760312155094,1,0,1,6,0,0.32,0,0,0.7649,1
945,15,16,0,4,2,7.037107212861039,1,1,-3.6767677622429966,5,0,1,6,1,0.22081011581665627,1,0,0.4929,1
946,13,17,1,3,5,5.1516537133911955,1,1,-0.1700678883358907,0,0,1,4,2,0.17903523826214174,0,1,0.9855,1
947,1,17,1,2,1,12.400096783064512,0,1,-1.0783032844797353,2,0,1,3,1,0.3102990202664971,0,0,0.5999,0
948,19,14,1,2,4,3.114679808293872,0,0,-1.0928090932702699,2,0,1,4,2,0.2424208029223236,0,1,0.8561,1
949,6,17,1,4,2,18.29664821532289,0,1,-1.1274524902423777,2,0,2,7,0,0.2850706869680769,0,1,0.3007,0
950,19,14,1,6,2,7.6907158391711,0,0,-0.37954229039477005,2,0,1,2,1,0.2524811616550355,0,1,0.705,1
951,1,15,1,7,1,5.894116143102815,0,1,-4.0,6,0,1,5,0,0.2823125094916168,1,0,0.1904,0
952,9,13,0,8,5,2.9416018584380828,2,1,-1.7956857264841735,2,0,3,11,2,0.19085213411029212,0,0,0.8978,1
953,6,15,0,3,1,5.7460890502140956,0,0,-2.5005669128475128,3,0,1,2,1,0.2824357386345934,0,0,0.541,1
954,3,15,0,4,2,8.66985202311108,0,0,-1.05693244305475,1,0,2,11,1,0.2860041401847013,0,0,0.7222,0
955,7,14,0,2,1,8.310959164574163,0,1,-2.2949530541862524,3,0,1,4,0,0.2214239244417021,0,0,0.5087,1
956,15,14,1,6,3,8.76271654349409,1,1,-0.6920579230680508,1,1,1,4,3,0.25360404638417333,0,0,0.9475,1
957,14,14,0,9,3,10.836465627636107,0,1,-1.0508588354529067,3,1,1,7,1,0.262814983744711,0,1,0.6483,0
958,11,14,1,2,4,0.8305429885152323,0,1,-0.46088416199635585,1,0,1,7,0,0.23317472226218944,0,0,0.9125,1
959,10,17,1,3,3,1.1373700504446518,2,1,-0.030144789037450548,1,0,1,2,2,0.26925133837176535,0,1,0.9613,1
960,11,15,1,3,2,7.32702863508291,1,1,-0.41627925507276753,1,0,1,3,0,0.21450660972307833,0,0,0.8187,1
961,5,15,0,3,3,3.155636641198049,0,0,-0.853508983152127,0,0,1,3,0,0.18720970282360883,0,1,0.8653,1
962,8,13,0,7,1,4.8954299276018185,1,1,-0.8331695535738737,1,0,3,12,0,0.2267508618089867,0,0,0.8569,1
963,10,17,0,5,3,2.642456908422162,0,1,0.25298595678760677,0,1,1,3,3,0.2767326421756845,0,1,0.9649,1
964,8,14,0,4,2,4.259663090229295,0,1,-2.9567958070429756,4,0,1,2,1,0.32,1,0,0.6633,1
965,16,16,1,3,2,2.917593969599443,2,0,0.28271647399280697,0,0,1,5,0,0.3077403449550725,0,0,0.9429,1
966,4,14,1,2,2,4.050480150638702,0,0,-2.0239535404209157,4,0,1,4,2,0.23500188939909716,1,1,0.7069,1
967,6,17,0,3,5,5.966774611213719,0,0,-1.461125247898306,1,1,1,2,1,0.2347652825099788,0,1,0.8882,0
968,18,14,0,4,1,14.66629884783476,0,0,-2.0699176180373056,2,0,1,5,0,0.32,0,0,0.2938,0
969,2,15,1,5,2,4.0313251163612005,0,1,-2.0643473418943383,3,0,1,7,0,0.25361977050045503,0,0,0.6821,0
970,12,14,0,5,3,17.15006143872812,0,1,-1.247490599514907,3,0,2,8,1,0.19374618731100238,0,0,0.5121,0
971,16,14,0,4,4,13.92435663528251,0,1,-1.0870131703513777,3,0,1,10,2,0.24219154224253833,0,0,0.605,0
972,17,14,0,5,1,9.570044557697846,0,0,-0.7558145295638922,2,0,2,11,0,0.2634419947442892,0,1,0.4413,0
973,14,17,0,3,2,11.157308549153802,0,1,-0.60020259824575,2,0,1,6,0,0.2778768869974518,0,1,0.7739,1
974,3,13,1,3,4,3.047115887937127,1,0,-1.046948293842906,1,0,1,2,2,0.21777686057688347,0,0,0.8985,1
975,10,15,1,5,2,5.252298595142184,2,1,-0.9728330573879235,1,0,1,6,2,0.2832357219694792,0,0,0.8522,0
976,9,14,1,3,3,10.628218273728733,0,1,0.0950730216812341,1,0,1,5,1,0.2814266424809376,0,1,0.7277,0
977,5,16,1,1,2,3.711919379680845,0,1,-2.6958365557889747,4,0,1,1,0,0.2005266279615819,1,0,0.5715,0
978,2,15,0,5,5,1.6243894050340923,0,1,-1.4777623547142433,2,1,2,8,2,0.22126255281374196,0,0,0.9271,1
979,3,13,0,2,4,12.451800456738416,1,1,-0.9699414819823816,1,0,1,7,0,0.2319885202255888,0,0,0.8376,0
980,11,17,1,4,1,7.553955243581768,0,1,-2.3426597172007995,3,0,1,5,0,0.32,0,0,0.5578,1
981,2,16,1,5,4,7.097775592450132,0,1,-0.3940046665086335,0,1,3,14,0,0.22363179724595322,0,1,0.9011,0
982,18,14,0,4,2,9.93072282013511,1,1,-2.1342854493849055,4,0,1,6,3,0.2411143158751749,1,1,0.6372,0
983,7,14,1,8,5,1.8814950624563613,2,1,1.0902390875246037,1,0,1,4,3,0.18902149543162652,0,1,0.9617,1
984,17,15,0,3,4,1.2408734079227581,1,0,-0.986366314524866,2,0,1,10,1,0.18319585690241466,0,1,0.7991,1
985,17,15,0,4,1,5.816924413052892,1,1,-1.9559717399653473,2,0,1,4,0,0.32,0,0,0.7002,1
986,14,15,0,3,4,3.8904527921020615,1,1,-1.0272314105501357,1,0,1,8,1,0.2126134377613343,0,1,0.8799,1
987,11,14,1,4,3,11.012150829588057,1,1,-2.8413686996796885,5,0,1,7,0,0.26815247924126717,1,0,0.4387,0
988,3,14,1,4,2,4.726089900522712,0,1,-3.730394998066453,4,0,3,12,0,0.24135856343564324,1,1,0.589,1
989,13,13,0,5,2,2.3227854739543536,0,1,-0.9504627674920687,2,1,2,6,2,0.26378860006835503,0,1,0.9183,1
990,14,13,0,4,5,2.689909455029947,1,0,0.7401741802440557,1,0,1,3,1,0.23757034198481036,0,1,0.9518,1
991,15,13,0,5,3,2.532731911608875,0,0,-2.6711255280319754,3,0,2,7,1,0.28652212827784806,0,0,0.6239,1
992,9,17,1,4,1,4.796566292089479,0,1,-1.626844182854485,1,0,1,5,0,0.3096957585253645,0,0,0.6271,1
993,11,14,1,5,4,1.7316334382319694,2,1,0.19337696677201305,1,1,1,5,1,0.2748446453033676,0,0,0.9699,1
994,7,17,1,4,1,12.08355507462975,1,0,-0.9102155512562633,1,1,2,7,1,0.2733728266190209,0,0,0.6571,0
995,2,17,1,4,3,5.039315406026594,0,1,-0.32147836169991345,1,0,3,17,2,0.26094803722203935,0,0,0.8014,1
996,3,15,1,5,4,4.395849269505495,1,1,-0.9318142469251484,2,0,1,4,2,0.16092487592290805,0,0,0.8596,1
997,14,16,0,6,3,3.8559412874343995,1,0,-0.04289795833580223,0,0,1,4,1,0.2972698870178884,0,0,0.8652,1
998,16,13,0,4,2,0.7823015932475328,2,1,-2.166477061887267,4,0,3,11,0,0.3179240377709966,1,1,0.6686,0
999,18,14,1,7,1,9.122623746629527,0,1,-1.6426441360794122,2,0,2,13,2,0.2606459607875023,0,0,0.5149,0
1000,19,14,0,3,5,0.3593226033976552,1,1,0.6083004251238749,0,0,2,11,1,0.23553748066872043,0,1,0.9843,1
