student_id,school_id,persona,ses_quintile,dropout_risk,retained,match_rank,intervention_id,intervention,persona_priority,signal_boost,fit_score,priority_score,unit_cost_kes,sponsor_action,owner
659,19,Health-Constrained,2,0.524,1,1,health_support,Health & Attendance,3.0,2.5,5.5,5.604,5000,Medical vouchers + attendance follow-up,School health partner
950,16,Academic Strugglers,1,0.649,0,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.597,15000,Pay term fees / bursary,Sponsor / Bursary fund
706,4,Academic Strugglers,2,0.522,1,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.595,8000,Fund remedial / catch-up classes,School + education NGO
606,1,Academic Strugglers,3,0.52,1,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.589,8000,Fund remedial / catch-up classes,School + education NGO
220,16,Academic Strugglers,1,0.647,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.586,15000,Pay term fees / bursary,Sponsor / Bursary fund
558,16,Academic Strugglers,1,0.647,0,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.586,15000,Pay term fees / bursary,Sponsor / Bursary fund
656,23,Academic Strugglers,1,0.646,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.585,15000,Pay term fees / bursary,Sponsor / Bursary fund
967,47,Health-Constrained,2,0.519,1,1,health_support,Health & Attendance,3.0,2.5,5.5,5.582,5000,Medical vouchers + attendance follow-up,School health partner
172,29,Health-Constrained,3,0.518,0,1,health_support,Health & Attendance,3.0,2.5,5.5,5.58,5000,Medical vouchers + attendance follow-up,School health partner
755,11,Health-Constrained,1,0.518,1,1,health_support,Health & Attendance,3.0,2.5,5.5,5.578,5000,Medical vouchers + attendance follow-up,School health partner
973,46,Health-Constrained,2,0.518,1,1,health_support,Health & Attendance,3.0,2.5,5.5,5.578,5000,Medical vouchers + attendance follow-up,School health partner
109,41,Academic Strugglers,1,0.644,0,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.575,15000,Pay term fees / bursary,Sponsor / Bursary fund
759,40,Academic Strugglers,2,0.517,1,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.573,8000,Fund remedial / catch-up classes,School + education NGO
456,46,Academic Strugglers,1,0.643,0,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.572,15000,Pay term fees / bursary,Sponsor / Bursary fund
417,41,Health-Constrained,1,0.515,0,1,health_support,Health & Attendance,3.0,2.5,5.5,5.565,5000,Medical vouchers + attendance follow-up,School health partner
60,15,Academic Strugglers,1,0.64,0,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.559,15000,Pay term fees / bursary,Sponsor / Bursary fund
784,18,Academic Strugglers,2,0.51,1,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.546,8000,Fund remedial / catch-up classes,School + education NGO
847,14,Academic Strugglers,3,0.51,0,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.546,8000,Fund remedial / catch-up classes,School + education NGO
120,38,Academic Strugglers,3,0.51,1,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.545,8000,Fund remedial / catch-up classes,School + education NGO
608,26,Academic Strugglers,2,0.509,0,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.538,8000,Fund remedial / catch-up classes,School + education NGO
750,46,Academic Strugglers,4,0.509,1,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.538,8000,Fund remedial / catch-up classes,School + education NGO
50,22,Academic Strugglers,1,0.632,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.529,15000,Pay term fees / bursary,Sponsor / Bursary fund
355,14,Health-Constrained,1,0.506,1,1,health_support,Health & Attendance,3.0,2.5,5.5,5.527,5000,Medical vouchers + attendance follow-up,School health partner
642,40,Academic Strugglers,1,0.631,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.522,15000,Pay term fees / bursary,Sponsor / Bursary fund
931,41,Academic Strugglers,2,0.504,0,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.517,8000,Fund remedial / catch-up classes,School + education NGO
787,43,Academic Strugglers,3,0.502,1,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.508,8000,Fund remedial / catch-up classes,School + education NGO
793,7,Academic Strugglers,3,0.502,1,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.508,8000,Fund remedial / catch-up classes,School + education NGO
861,32,Academic Strugglers,1,0.627,0,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.508,15000,Pay term fees / bursary,Sponsor / Bursary fund
912,7,Academic Strugglers,4,0.501,1,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.505,8000,Fund remedial / catch-up classes,School + education NGO
555,29,Academic Strugglers,2,0.501,1,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.504,8000,Fund remedial / catch-up classes,School + education NGO
969,39,Academic Strugglers,2,0.501,1,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.503,8000,Fund remedial / catch-up classes,School + education NGO
419,10,Academic Strugglers,2,0.499,1,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.494,8000,Fund remedial / catch-up classes,School + education NGO
872,7,Health-Constrained,2,0.499,1,1,health_support,Health & Attendance,3.0,2.5,5.5,5.493,5000,Medical vouchers + attendance follow-up,School health partner
17,41,Academic Strugglers,2,0.497,1,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.489,8000,Fund remedial / catch-up classes,School + education NGO
39,7,Academic Strugglers,3,0.497,1,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.488,8000,Fund remedial / catch-up classes,School + education NGO
569,7,Health-Constrained,1,0.497,1,1,health_support,Health & Attendance,3.0,2.5,5.5,5.485,5000,Medical vouchers + attendance follow-up,School health partner
490,7,Health-Constrained,1,0.62,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.481,15000,Pay term fees / bursary,Sponsor / Bursary fund
174,24,Health-Constrained,1,0.496,1,1,health_support,Health & Attendance,3.0,2.5,5.5,5.48,5000,Medical vouchers + attendance follow-up,School health partner
849,42,Health-Constrained,2,0.493,1,1,health_support,Health & Attendance,3.0,2.5,5.5,5.471,5000,Medical vouchers + attendance follow-up,School health partner
587,12,Health-Constrained,3,0.492,1,1,health_support,Health & Attendance,3.0,2.5,5.5,5.465,5000,Medical vouchers + attendance follow-up,School health partner
982,29,Academic Strugglers,1,0.616,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.464,15000,Pay term fees / bursary,Sponsor / Bursary fund
556,6,Academic Strugglers,1,0.614,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.455,15000,Pay term fees / bursary,Sponsor / Bursary fund
747,19,Academic Strugglers,3,0.485,1,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.432,8000,Fund remedial / catch-up classes,School + education NGO
685,39,Health-Constrained,2,0.482,1,1,health_support,Health & Attendance,3.0,2.5,5.5,5.422,5000,Medical vouchers + attendance follow-up,School health partner
67,25,Academic Strugglers,2,0.482,1,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.42,8000,Fund remedial / catch-up classes,School + education NGO
411,31,Health-Constrained,2,0.481,1,1,health_support,Health & Attendance,3.0,2.5,5.5,5.417,5000,Medical vouchers + attendance follow-up,School health partner
584,17,Academic Strugglers,1,0.604,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.417,15000,Pay term fees / bursary,Sponsor / Bursary fund
980,7,Academic Strugglers,2,0.604,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.417,15000,Pay term fees / bursary,Sponsor / Bursary fund
687,7,Health-Constrained,3,0.48,0,1,health_support,Health & Attendance,3.0,2.5,5.5,5.412,5000,Medical vouchers + attendance follow-up,School health partner
667,26,Academic Strugglers,1,0.6,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.398,15000,Pay term fees / bursary,Sponsor / Bursary fund
920,5,Academic Strugglers,2,0.598,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.391,15000,Pay term fees / bursary,Sponsor / Bursary fund
489,26,Academic Strugglers,1,0.595,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.38,15000,Pay term fees / bursary,Sponsor / Bursary fund
524,24,Academic Strugglers,1,0.594,0,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.374,15000,Pay term fees / bursary,Sponsor / Bursary fund
285,7,Academic Strugglers,1,0.593,0,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.373,15000,Pay term fees / bursary,Sponsor / Bursary fund
516,44,Health-Constrained,1,0.661,0,1,health_support,Health & Attendance,3.0,1.75,4.75,5.362,5000,Medical vouchers + attendance follow-up,School health partner
522,47,Health-Constrained,2,0.468,1,1,health_support,Health & Attendance,3.0,2.5,5.5,5.359,5000,Medical vouchers + attendance follow-up,School health partner
600,34,Academic Strugglers,1,0.59,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.359,15000,Pay term fees / bursary,Sponsor / Bursary fund
654,15,Health-Constrained,2,0.59,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.359,15000,Pay term fees / bursary,Sponsor / Bursary fund
86,13,Academic Strugglers,1,0.589,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.354,15000,Pay term fees / bursary,Sponsor / Bursary fund
366,40,Health-Constrained,4,0.467,1,1,health_support,Health & Attendance,3.0,2.5,5.5,5.353,5000,Medical vouchers + attendance follow-up,School health partner
465,39,Academic Strugglers,1,0.588,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.353,15000,Pay term fees / bursary,Sponsor / Bursary fund
340,22,Academic Strugglers,2,0.585,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.341,15000,Pay term fees / bursary,Sponsor / Bursary fund
739,22,Academic Strugglers,1,0.583,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.332,15000,Pay term fees / bursary,Sponsor / Bursary fund
941,42,Academic Strugglers,1,0.581,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.326,15000,Pay term fees / bursary,Sponsor / Bursary fund
488,23,Academic Strugglers,1,0.581,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.325,15000,Pay term fees / bursary,Sponsor / Bursary fund
116,20,Academic Strugglers,3,0.46,1,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.322,8000,Fund remedial / catch-up classes,School + education NGO
215,28,Health-Constrained,3,0.459,0,1,health_support,Health & Attendance,3.0,2.5,5.5,5.321,5000,Medical vouchers + attendance follow-up,School health partner
480,21,Academic Strugglers,1,0.58,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.321,15000,Pay term fees / bursary,Sponsor / Bursary fund
83,20,Health-Constrained,3,0.458,0,1,health_support,Health & Attendance,3.0,2.5,5.5,5.315,5000,Medical vouchers + attendance follow-up,School health partner
669,24,Academic Strugglers,2,0.578,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.314,15000,Pay term fees / bursary,Sponsor / Bursary fund
49,22,Health-Constrained,1,0.457,1,1,health_support,Health & Attendance,3.0,2.5,5.5,5.312,5000,Medical vouchers + attendance follow-up,School health partner
823,19,Academic Strugglers,1,0.577,0,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.308,15000,Pay term fees / bursary,Sponsor / Bursary fund
64,42,Health-Constrained,3,0.456,1,1,health_support,Health & Attendance,3.0,2.5,5.5,5.306,5000,Medical vouchers + attendance follow-up,School health partner
127,15,Academic Strugglers,1,0.576,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.305,15000,Pay term fees / bursary,Sponsor / Bursary fund
589,8,Health-Constrained,1,0.456,1,1,health_support,Health & Attendance,3.0,2.5,5.5,5.304,5000,Medical vouchers + attendance follow-up,School health partner
517,22,Academic Strugglers,2,0.576,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.303,15000,Pay term fees / bursary,Sponsor / Bursary fund
774,12,Health-Constrained,1,0.645,1,1,health_support,Health & Attendance,3.0,1.75,4.75,5.301,5000,Medical vouchers + attendance follow-up,School health partner
279,33,Academic Strugglers,3,0.453,1,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.295,8000,Fund remedial / catch-up classes,School + education NGO
995,10,Academic Strugglers,2,0.453,0,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.294,8000,Fund remedial / catch-up classes,School + education NGO
428,20,Academic Strugglers,1,0.573,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.293,15000,Pay term fees / bursary,Sponsor / Bursary fund
748,23,Health-Constrained,3,0.452,1,1,health_support,Health & Attendance,3.0,2.5,5.5,5.29,5000,Medical vouchers + attendance follow-up,School health partner
382,8,Academic Strugglers,1,0.572,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.288,15000,Pay term fees / bursary,Sponsor / Bursary fund
627,23,Academic Strugglers,1,0.572,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.287,15000,Pay term fees / bursary,Sponsor / Bursary fund
503,2,Academic Strugglers,1,0.571,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.285,15000,Pay term fees / bursary,Sponsor / Bursary fund
95,30,Health-Constrained,4,0.45,1,1,health_support,Health & Attendance,3.0,2.5,5.5,5.281,5000,Medical vouchers + attendance follow-up,School health partner
605,41,Health-Constrained,1,0.568,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.271,15000,Pay term fees / bursary,Sponsor / Bursary fund
290,46,Academic Strugglers,1,0.566,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.265,15000,Pay term fees / bursary,Sponsor / Bursary fund
217,17,Health-Constrained,4,0.446,1,1,health_support,Health & Attendance,3.0,2.5,5.5,5.262,5000,Medical vouchers + attendance follow-up,School health partner
315,13,Academic Strugglers,2,0.565,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.261,15000,Pay term fees / bursary,Sponsor / Bursary fund
492,2,Academic Strugglers,1,0.565,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.261,15000,Pay term fees / bursary,Sponsor / Bursary fund
653,18,Academic Strugglers,1,0.565,0,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.26,15000,Pay term fees / bursary,Sponsor / Bursary fund
251,4,Academic Strugglers,1,0.565,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.258,15000,Pay term fees / bursary,Sponsor / Bursary fund
379,20,Academic Strugglers,2,0.564,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.254,15000,Pay term fees / bursary,Sponsor / Bursary fund
423,13,Academic Strugglers,1,0.562,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.249,15000,Pay term fees / bursary,Sponsor / Bursary fund
652,36,Academic Strugglers,1,0.562,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.247,15000,Pay term fees / bursary,Sponsor / Bursary fund
731,27,Health-Constrained,3,0.442,1,1,health_support,Health & Attendance,3.0,2.5,5.5,5.245,5000,Medical vouchers + attendance follow-up,School health partner
780,8,Academic Strugglers,4,0.442,1,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.243,8000,Fund remedial / catch-up classes,School + education NGO
574,35,Academic Strugglers,1,0.56,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.24,15000,Pay term fees / bursary,Sponsor / Bursary fund
191,4,Health-Constrained,2,0.441,1,1,health_support,Health & Attendance,3.0,2.5,5.5,5.239,5000,Medical vouchers + attendance follow-up,School health partner
276,40,Academic Strugglers,1,0.559,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.238,15000,Pay term fees / bursary,Sponsor / Bursary fund
482,37,Academic Strugglers,1,0.559,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.234,15000,Pay term fees / bursary,Sponsor / Bursary fund
209,7,Academic Strugglers,3,0.439,1,1,academic_tutoring,Academic Tutoring,3.0,2.5,5.5,5.23,8000,Fund remedial / catch-up classes,School + education NGO
348,46,Academic Strugglers,1,0.557,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.227,15000,Pay term fees / bursary,Sponsor / Bursary fund
664,42,Academic Strugglers,1,0.557,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.227,15000,Pay term fees / bursary,Sponsor / Bursary fund
10,17,Academic Strugglers,1,0.556,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.226,15000,Pay term fees / bursary,Sponsor / Bursary fund
526,21,Academic Strugglers,1,0.556,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.226,15000,Pay term fees / bursary,Sponsor / Bursary fund
794,14,Academic Strugglers,1,0.556,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.222,15000,Pay term fees / bursary,Sponsor / Bursary fund
185,12,Academic Strugglers,1,0.624,1,1,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,5.221,8000,Fund remedial / catch-up classes,School + education NGO
105,17,Academic Strugglers,1,0.553,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.211,15000,Pay term fees / bursary,Sponsor / Bursary fund
451,19,Academic Strugglers,1,0.553,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.211,15000,Pay term fees / bursary,Sponsor / Bursary fund
93,23,Academic Strugglers,1,0.552,0,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.209,15000,Pay term fees / bursary,Sponsor / Bursary fund
139,35,Academic Strugglers,1,0.552,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.209,15000,Pay term fees / bursary,Sponsor / Bursary fund
376,4,Academic Strugglers,1,0.552,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.207,15000,Pay term fees / bursary,Sponsor / Bursary fund
873,43,Academic Strugglers,1,0.552,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.206,15000,Pay term fees / bursary,Sponsor / Bursary fund
473,24,Academic Strugglers,1,0.551,1,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.204,15000,Pay term fees / bursary,Sponsor / Bursary fund
614,27,Academic Strugglers,1,0.55,0,1,school_fee_support,School Fee Support,2.0,3.0,5.0,5.199,15000,Pay term fees / bursary,Sponsor / Bursary fund
721,27,Academic Strugglers,1,0.618,1,1,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,5.199,8000,Fund remedial / catch-up classes,School + education NGO
